EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SPECIES,SEX_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,DNA(%),LDH(%)
5181,07,1,chlormadinone,Rat,Male,2 hr,8,É M,Middle,98.8,99.4
5181,07,2,chlormadinone,Rat,Male,2 hr,8,É M,Middle,96.9,99.0
5181,08,1,chlormadinone,Rat,Male,8 hr,8,É M,Middle,98.3,101.2
5181,08,2,chlormadinone,Rat,Male,8 hr,8,É M,Middle,98.2,101.7
5181,09,1,chlormadinone,Rat,Male,24 hr,8,É M,Middle,96.8,100.1
5181,09,2,chlormadinone,Rat,Male,24 hr,8,É M,Middle,100.0,99.6
5181,10,1,chlormadinone,Rat,Male,2 hr,40,É M,High,98.8,101.0
5181,10,2,chlormadinone,Rat,Male,2 hr,40,É M,High,101.5,101.4
5181,11,1,chlormadinone,Rat,Male,8 hr,40,É M,High,96.4,101.3
5181,11,2,chlormadinone,Rat,Male,8 hr,40,É M,High,98.8,101.6
5181,12,1,chlormadinone,Rat,Male,24 hr,40,É M,High,93.1,101.0
5181,12,2,chlormadinone,Rat,Male,24 hr,40,É M,High,95.6,101.1
5182,01,1,danazol,Rat,Male,2 hr,0,É M,Control,98.2,99.8
5182,01,2,danazol,Rat,Male,2 hr,0,É M,Control,101.8,100.2
5182,02,1,danazol,Rat,Male,8 hr,0,É M,Control,98.7,99.6
5182,02,2,danazol,Rat,Male,8 hr,0,É M,Control,101.3,100.4
5182,03,1,danazol,Rat,Male,24 hr,0,É M,Control,97.4,99.5
5182,03,2,danazol,Rat,Male,24 hr,0,É M,Control,102.6,100.5
5182,04,1,danazol,Rat,Male,2 hr,1,É M,Low,99.9,99.4
5182,04,2,danazol,Rat,Male,2 hr,1,É M,Low,96.2,100.5
5182,05,1,danazol,Rat,Male,8 hr,1,É M,Low,97.7,100.2
5182,05,2,danazol,Rat,Male,8 hr,1,É M,Low,95.6,100.4
5182,06,1,danazol,Rat,Male,24 hr,1,É M,Low,100.9,100.9
5182,06,2,danazol,Rat,Male,24 hr,1,É M,Low,99.8,100.6
5182,07,1,danazol,Rat,Male,2 hr,7,É M,Middle,100.5,100.5
5182,07,2,danazol,Rat,Male,2 hr,7,É M,Middle,97.7,100.3
5182,08,1,danazol,Rat,Male,8 hr,7,É M,Middle,94.5,100.2
5182,08,2,danazol,Rat,Male,8 hr,7,É M,Middle,98.0,100.4
5182,09,1,danazol,Rat,Male,24 hr,7,É M,Middle,99.8,100.3
5182,09,2,danazol,Rat,Male,24 hr,7,É M,Middle,101.7,101.7
5182,10,1,danazol,Rat,Male,2 hr,35,É M,High,95.1,100.5
5182,10,2,danazol,Rat,Male,2 hr,35,É M,High,100.3,101.2
5182,11,1,danazol,Rat,Male,8 hr,35,É M,High,93.2,101.3
5182,11,2,danazol,Rat,Male,8 hr,35,É M,High,98.2,101.2
5182,12,1,danazol,Rat,Male,24 hr,35,É M,High,98.5,100.2
5182,12,2,danazol,Rat,Male,24 hr,35,É M,High,96.8,101.2
5184,01,1,bendazac,Rat,Male,2 hr,0,É M,Control,97.1,99.4
5184,01,2,bendazac,Rat,Male,2 hr,0,É M,Control,102.9,100.6
5184,02,1,bendazac,Rat,Male,8 hr,0,É M,Control,99.2,99.7
5184,02,2,bendazac,Rat,Male,8 hr,0,É M,Control,100.8,100.3
5184,03,1,bendazac,Rat,Male,24 hr,0,É M,Control,95.3,100.7
5184,03,2,bendazac,Rat,Male,24 hr,0,É M,Control,104.7,99.3
5184,04,1,bendazac,Rat,Male,2 hr,8,É M,Low,102.8,99.0
5184,04,2,bendazac,Rat,Male,2 hr,8,É M,Low,104.4,99.4
5184,05,1,bendazac,Rat,Male,8 hr,8,É M,Low,100.2,96.4
5184,05,2,bendazac,Rat,Male,8 hr,8,É M,Low,101.1,95.7
5184,06,1,bendazac,Rat,Male,24 hr,8,É M,Low,97.0,99.5
5184,06,2,bendazac,Rat,Male,24 hr,8,É M,Low,101.8,98.3
5184,07,1,bendazac,Rat,Male,2 hr,40,É M,Middle,93.6,101.3
5184,07,2,bendazac,Rat,Male,2 hr,40,É M,Middle,111.7,100.9
5184,08,1,bendazac,Rat,Male,8 hr,40,É M,Middle,94.1,98.2
5184,08,2,bendazac,Rat,Male,8 hr,40,É M,Middle,106.1,96.3
5184,09,1,bendazac,Rat,Male,24 hr,40,É M,Middle,96.7,98.5
5184,09,2,bendazac,Rat,Male,24 hr,40,É M,Middle,101.0,100.8
5184,10,1,bendazac,Rat,Male,2 hr,200,É M,High,102.5,100.0
5184,10,2,bendazac,Rat,Male,2 hr,200,É M,High,101.5,98.6
5184,11,1,bendazac,Rat,Male,8 hr,200,É M,High,97.9,95.4
5184,11,2,bendazac,Rat,Male,8 hr,200,É M,High,102.6,95.2
5184,12,1,bendazac,Rat,Male,24 hr,200,É M,High,96.6,98.7
5184,12,2,bendazac,Rat,Male,24 hr,200,É M,High,99.3,97.2
5185,01,1,benziodarone,Rat,Male,2 hr,0,É M,Control,99.2,99.9
5185,01,2,benziodarone,Rat,Male,2 hr,0,É M,Control,100.8,100.1
5185,02,1,benziodarone,Rat,Male,8 hr,0,É M,Control,97.1,99.9
5185,02,2,benziodarone,Rat,Male,8 hr,0,É M,Control,102.9,100.1
5185,03,1,benziodarone,Rat,Male,24 hr,0,É M,Control,98.9,99.7
5185,03,2,benziodarone,Rat,Male,24 hr,0,É M,Control,101.1,100.3
5185,04,1,benziodarone,Rat,Male,2 hr,1,É M,Low,104.7,99.6
5185,04,2,benziodarone,Rat,Male,2 hr,1,É M,Low,103.3,99.7
5185,05,1,benziodarone,Rat,Male,8 hr,1,É M,Low,97.9,99.5
5185,05,2,benziodarone,Rat,Male,8 hr,1,É M,Low,97.2,99.8
5185,06,1,benziodarone,Rat,Male,24 hr,1,É M,Low,95.8,100.0
5185,06,2,benziodarone,Rat,Male,24 hr,1,É M,Low,98.1,99.5
5185,07,1,benziodarone,Rat,Male,2 hr,5,É M,Middle,100.3,99.9
5185,07,2,benziodarone,Rat,Male,2 hr,5,É M,Middle,98.2,99.7
5185,08,1,benziodarone,Rat,Male,8 hr,5,É M,Middle,92.8,100.2
5185,08,2,benziodarone,Rat,Male,8 hr,5,É M,Middle,96.0,100.8
5185,09,1,benziodarone,Rat,Male,24 hr,5,É M,Middle,95.9,99.6
5185,09,2,benziodarone,Rat,Male,24 hr,5,É M,Middle,99.2,100.0
5185,10,1,benziodarone,Rat,Male,2 hr,25,É M,High,99.9,99.6
5185,10,2,benziodarone,Rat,Male,2 hr,25,É M,High,103.1,99.7
5185,11,1,benziodarone,Rat,Male,8 hr,25,É M,High,96.4,96.0
5185,11,2,benziodarone,Rat,Male,8 hr,25,É M,High,100.5,96.4
5185,12,1,benziodarone,Rat,Male,24 hr,25,É M,High,91.5,94.0
5185,12,2,benziodarone,Rat,Male,24 hr,25,É M,High,91.6,94.4
5186,01,1,etoposide,Rat,Male,2 hr,0,É M,Control,98.8,99.6
5186,01,2,etoposide,Rat,Male,2 hr,0,É M,Control,101.2,100.4
5186,02,1,etoposide,Rat,Male,8 hr,0,É M,Control,100.0,99.5
5186,02,2,etoposide,Rat,Male,8 hr,0,É M,Control,100.0,100.5
5186,03,1,etoposide,Rat,Male,24 hr,0,É M,Control,99.5,99.4
5186,03,2,etoposide,Rat,Male,24 hr,0,É M,Control,100.5,100.6
5186,04,1,etoposide,Rat,Male,2 hr,14,É M,Low,99.6,100.0
5186,04,2,etoposide,Rat,Male,2 hr,14,É M,Low,104.3,100.7
5186,05,1,etoposide,Rat,Male,8 hr,14,É M,Low,96.2,99.7
5186,05,2,etoposide,Rat,Male,8 hr,14,É M,Low,98.4,100.6
5186,06,1,etoposide,Rat,Male,24 hr,14,É M,Low,88.6,98.4
5186,06,2,etoposide,Rat,Male,24 hr,14,É M,Low,97.6,99.5
5186,07,1,etoposide,Rat,Male,2 hr,70,É M,Middle,99.0,100.0
5186,07,2,etoposide,Rat,Male,2 hr,70,É M,Middle,96.6,100.4
5186,08,1,etoposide,Rat,Male,8 hr,70,É M,Middle,98.3,99.3
5186,08,2,etoposide,Rat,Male,8 hr,70,É M,Middle,97.1,100.2
5186,09,1,etoposide,Rat,Male,24 hr,70,É M,Middle,93.8,98.4
5186,09,2,etoposide,Rat,Male,24 hr,70,É M,Middle,93.2,98.2
5186,10,1,etoposide,Rat,Male,2 hr,350,É M,High,96.3,99.9
5186,10,2,etoposide,Rat,Male,2 hr,350,É M,High,102.6,99.9
5186,11,1,etoposide,Rat,Male,8 hr,350,É M,High,91.6,99.8
5186,11,2,etoposide,Rat,Male,8 hr,350,É M,High,98.0,100.1
5186,12,1,etoposide,Rat,Male,24 hr,350,É M,High,85.4,96.6
5186,12,2,etoposide,Rat,Male,24 hr,350,É M,High,88.0,96.9
5187,01,1,carboplatin,Rat,Male,2 hr,0,É M,Control,95.6,99.6
5187,01,2,carboplatin,Rat,Male,2 hr,0,É M,Control,104.4,100.4
5187,02,1,carboplatin,Rat,Male,8 hr,0,É M,Control,103.4,100.4
5187,02,2,carboplatin,Rat,Male,8 hr,0,É M,Control,96.6,99.6
5187,03,1,carboplatin,Rat,Male,24 hr,0,É M,Control,98.9,99.2
5187,03,2,carboplatin,Rat,Male,24 hr,0,É M,Control,101.1,100.8
5187,04,1,carboplatin,Rat,Male,2 hr,120,É M,Low,108.3,100.4
5187,04,2,carboplatin,Rat,Male,2 hr,120,É M,Low,107.9,100.4
5187,05,1,carboplatin,Rat,Male,8 hr,120,É M,Low,100.7,100.5
5187,05,2,carboplatin,Rat,Male,8 hr,120,É M,Low,103.0,100.5
5187,06,1,carboplatin,Rat,Male,24 hr,120,É M,Low,98.9,100.0
5187,06,2,carboplatin,Rat,Male,24 hr,120,É M,Low,98.4,100.7
5187,07,1,carboplatin,Rat,Male,2 hr,600,É M,Middle,110.8,99.6
5187,07,2,carboplatin,Rat,Male,2 hr,600,É M,Middle,115.2,100.4
5187,08,1,carboplatin,Rat,Male,8 hr,600,É M,Middle,105.4,100.7
5187,08,2,carboplatin,Rat,Male,8 hr,600,É M,Middle,107.4,102.1
5187,09,1,carboplatin,Rat,Male,24 hr,600,É M,Middle,98.7,100.3
5187,09,2,carboplatin,Rat,Male,24 hr,600,É M,Middle,100.5,101.5
5187,10,1,carboplatin,Rat,Male,2 hr,3000,É M,High,100.0,100.8
5187,10,2,carboplatin,Rat,Male,2 hr,3000,É M,High,110.7,100.4
5187,11,1,carboplatin,Rat,Male,8 hr,3000,É M,High,103.6,101.9
5187,11,2,carboplatin,Rat,Male,8 hr,3000,É M,High,111.7,100.9
5187,12,1,carboplatin,Rat,Male,24 hr,3000,É M,High,89.7,91.9
5187,12,2,carboplatin,Rat,Male,24 hr,3000,É M,High,96.7,92.9
5188,01,1,bromoethylamine,Rat,Male,2 hr,0,É M,Control,98.3,100.1
5188,01,2,bromoethylamine,Rat,Male,2 hr,0,É M,Control,101.7,100.0
5188,02,1,bromoethylamine,Rat,Male,8 hr,0,É M,Control,98.8,100.1
5188,02,2,bromoethylamine,Rat,Male,8 hr,0,É M,Control,101.2,99.9
5188,03,1,bromoethylamine,Rat,Male,24 hr,0,É M,Control,97.2,100.3
5188,03,2,bromoethylamine,Rat,Male,24 hr,0,É M,Control,102.8,99.7
5188,04,1,bromoethylamine,Rat,Male,2 hr,20,É M,Low,100.3,99.6
5188,04,2,bromoethylamine,Rat,Male,2 hr,20,É M,Low,101.5,100.1
5188,05,1,bromoethylamine,Rat,Male,8 hr,20,É M,Low,92.2,101.1
5188,05,2,bromoethylamine,Rat,Male,8 hr,20,É M,Low,88.3,101.4
5188,06,1,bromoethylamine,Rat,Male,24 hr,20,É M,Low,97.5,101.9
5188,06,2,bromoethylamine,Rat,Male,24 hr,20,É M,Low,103.7,101.7
5188,07,1,bromoethylamine,Rat,Male,2 hr,100,É M,Middle,96.3,101.2
5188,07,2,bromoethylamine,Rat,Male,2 hr,100,É M,Middle,94.7,101.5
5188,08,1,bromoethylamine,Rat,Male,8 hr,100,É M,Middle,95.4,100.9
5188,08,2,bromoethylamine,Rat,Male,8 hr,100,É M,Middle,99.5,101.2
5188,09,1,bromoethylamine,Rat,Male,24 hr,100,É M,Middle,101.7,100.9
5188,09,2,bromoethylamine,Rat,Male,24 hr,100,É M,Middle,102.1,101.4
5188,10,1,bromoethylamine,Rat,Male,2 hr,500,É M,High,95.1,100.4
5188,10,2,bromoethylamine,Rat,Male,2 hr,500,É M,High,101.5,100.9
5188,11,1,bromoethylamine,Rat,Male,8 hr,500,É M,High,90.4,100.7
5188,11,2,bromoethylamine,Rat,Male,8 hr,500,É M,High,93.9,101.8
5188,12,1,bromoethylamine,Rat,Male,24 hr,500,É M,High,109.3,80.5
5188,12,2,bromoethylamine,Rat,Male,24 hr,500,É M,High,94.1,100.5
5189,01,1,ethionamide,Rat,Male,2 hr,0,É M,Control,96.8,100.2
5189,01,2,ethionamide,Rat,Male,2 hr,0,É M,Control,103.2,99.8
5189,02,1,ethionamide,Rat,Male,8 hr,0,É M,Control,99.2,99.5
5189,02,2,ethionamide,Rat,Male,8 hr,0,É M,Control,100.8,100.5
5189,03,1,ethionamide,Rat,Male,24 hr,0,É M,Control,98.3,100.2
5189,03,2,ethionamide,Rat,Male,24 hr,0,É M,Control,101.7,99.8
5189,04,1,ethionamide,Rat,Male,2 hr,24,É M,Low,100.4,101.0
5189,04,2,ethionamide,Rat,Male,2 hr,24,É M,Low,105.6,101.0
5189,05,1,ethionamide,Rat,Male,8 hr,24,É M,Low,96.9,100.6
5189,05,2,ethionamide,Rat,Male,8 hr,24,É M,Low,98.6,100.7
5189,06,1,ethionamide,Rat,Male,24 hr,24,É M,Low,101.8,100.1
5189,06,2,ethionamide,Rat,Male,24 hr,24,É M,Low,100.5,101.1
5189,07,1,ethionamide,Rat,Male,2 hr,120,É M,Middle,105.7,101.0
5189,07,2,ethionamide,Rat,Male,2 hr,120,É M,Middle,103.1,101.3
5189,08,1,ethionamide,Rat,Male,8 hr,120,É M,Middle,100.5,101.0
5189,08,2,ethionamide,Rat,Male,8 hr,120,É M,Middle,100.8,102.0
5189,09,1,ethionamide,Rat,Male,24 hr,120,É M,Middle,99.3,101.0
5189,09,2,ethionamide,Rat,Male,24 hr,120,É M,Middle,98.2,101.9
5189,10,1,ethionamide,Rat,Male,2 hr,600,É M,High,99.3,101.7
5189,10,2,ethionamide,Rat,Male,2 hr,600,É M,High,102.4,101.1
5189,11,1,ethionamide,Rat,Male,8 hr,600,É M,High,96.0,102.1
5189,11,2,ethionamide,Rat,Male,8 hr,600,É M,High,97.4,101.8
5189,12,1,ethionamide,Rat,Male,24 hr,600,É M,High,98.3,103.3
5189,12,2,ethionamide,Rat,Male,24 hr,600,É M,High,100.6,103.7
5190,01,1,phenacetin,Rat,Male,2 hr,0,É M,Control,100.1,99.9
5190,01,2,phenacetin,Rat,Male,2 hr,0,É M,Control,99.9,100.1
5190,02,1,phenacetin,Rat,Male,8 hr,0,É M,Control,97.6,99.4
5190,02,2,phenacetin,Rat,Male,8 hr,0,É M,Control,102.4,100.6
5190,03,1,phenacetin,Rat,Male,24 hr,0,É M,Control,100.4,99.8
5190,03,2,phenacetin,Rat,Male,24 hr,0,É M,Control,99.6,100.2
5190,04,1,phenacetin,Rat,Male,2 hr,24,É M,Low,96.7,100.2
5190,04,2,phenacetin,Rat,Male,2 hr,24,É M,Low,97.5,100.0
5190,05,1,phenacetin,Rat,Male,8 hr,24,É M,Low,102.2,99.0
5190,05,2,phenacetin,Rat,Male,8 hr,24,É M,Low,102.9,99.5
5190,06,1,phenacetin,Rat,Male,24 hr,24,É M,Low,97.8,98.7
5190,06,2,phenacetin,Rat,Male,24 hr,24,É M,Low,98.3,97.0
5190,07,1,phenacetin,Rat,Male,2 hr,120,É M,Middle,99.0,100.7
5190,07,2,phenacetin,Rat,Male,2 hr,120,É M,Middle,100.0,100.9
5190,08,1,phenacetin,Rat,Male,8 hr,120,É M,Middle,102.8,102.0
5190,08,2,phenacetin,Rat,Male,8 hr,120,É M,Middle,99.8,102.7
5190,09,1,phenacetin,Rat,Male,24 hr,120,É M,Middle,100.1,101.3
5190,09,2,phenacetin,Rat,Male,24 hr,120,É M,Middle,102.5,101.0
5190,10,1,phenacetin,Rat,Male,2 hr,600,É M,High,100.7,100.7
5190,10,2,phenacetin,Rat,Male,2 hr,600,É M,High,97.1,100.9
5190,11,1,phenacetin,Rat,Male,8 hr,600,É M,High,100.5,102.3
5190,11,2,phenacetin,Rat,Male,8 hr,600,É M,High,105.3,102.8
5190,12,1,phenacetin,Rat,Male,24 hr,600,É M,High,98.9,103.6
5190,12,2,phenacetin,Rat,Male,24 hr,600,É M,High,105.7,104.2
5192,01,1,cyclosporine A,Rat,Male,2 hr,0,É M,Control,100.3,100.0
5192,01,2,cyclosporine A,Rat,Male,2 hr,0,É M,Control,99.7,100.0
5192,02,1,cyclosporine A,Rat,Male,8 hr,0,É M,Control,96.0,100.1
5192,02,2,cyclosporine A,Rat,Male,8 hr,0,É M,Control,104.0,99.9
5192,03,1,cyclosporine A,Rat,Male,24 hr,0,É M,Control,96.8,99.6
5192,03,2,cyclosporine A,Rat,Male,24 hr,0,É M,Control,103.2,100.4
5192,04,1,cyclosporine A,Rat,Male,2 hr,0,É M,Low,95.7,100.3
5192,04,2,cyclosporine A,Rat,Male,2 hr,0,É M,Low,98.5,100.2
5192,05,1,cyclosporine A,Rat,Male,8 hr,0,É M,Low,102.1,100.0
5192,05,2,cyclosporine A,Rat,Male,8 hr,0,É M,Low,104.0,100.0
5192,06,1,cyclosporine A,Rat,Male,24 hr,0,É M,Low,100.2,99.5
5192,06,2,cyclosporine A,Rat,Male,24 hr,0,É M,Low,96.5,100.1
5192,07,1,cyclosporine A,Rat,Male,2 hr,1,É M,Middle,100.1,100.7
5192,07,2,cyclosporine A,Rat,Male,2 hr,1,É M,Middle,97.2,100.8
5192,08,1,cyclosporine A,Rat,Male,8 hr,1,É M,Middle,101.9,99.2
5192,08,2,cyclosporine A,Rat,Male,8 hr,1,É M,Middle,105.4,100.4
5192,09,1,cyclosporine A,Rat,Male,24 hr,1,É M,Middle,97.8,99.3
5192,09,2,cyclosporine A,Rat,Male,24 hr,1,É M,Middle,97.4,99.5
5192,10,1,cyclosporine A,Rat,Male,2 hr,6,É M,High,96.2,100.6
5192,10,2,cyclosporine A,Rat,Male,2 hr,6,É M,High,97.7,100.4
5192,11,1,cyclosporine A,Rat,Male,8 hr,6,É M,High,94.2,99.4
5192,11,2,cyclosporine A,Rat,Male,8 hr,6,É M,High,104.9,99.9
5192,12,1,cyclosporine A,Rat,Male,24 hr,6,É M,High,89.1,98.4
5192,12,2,cyclosporine A,Rat,Male,24 hr,6,É M,High,93.1,98.7
5193,01,1,acetamidofluorene,Rat,Male,2 hr,0,É M,Control,97.8,98.9
5193,01,2,acetamidofluorene,Rat,Male,2 hr,0,É M,Control,102.2,101.1
5193,02,1,acetamidofluorene,Rat,Male,8 hr,0,É M,Control,98.9,98.3
5193,02,2,acetamidofluorene,Rat,Male,8 hr,0,É M,Control,101.1,101.7
5193,03,1,acetamidofluorene,Rat,Male,24 hr,0,É M,Control,97.8,98.6
5193,03,2,acetamidofluorene,Rat,Male,24 hr,0,É M,Control,102.2,101.4
5193,04,1,acetamidofluorene,Rat,Male,2 hr,2,É M,Low,96.1,100.8
5193,04,2,acetamidofluorene,Rat,Male,2 hr,2,É M,Low,100.6,100.8
5193,05,1,acetamidofluorene,Rat,Male,8 hr,2,É M,Low,95.2,99.5
5193,05,2,acetamidofluorene,Rat,Male,8 hr,2,É M,Low,99.6,99.9
5193,06,1,acetamidofluorene,Rat,Male,24 hr,2,É M,Low,97.9,98.7
5193,06,2,acetamidofluorene,Rat,Male,24 hr,2,É M,Low,103.6,99.6
5193,07,1,acetamidofluorene,Rat,Male,2 hr,10,É M,Middle,99.6,100.4
5193,07,2,acetamidofluorene,Rat,Male,2 hr,10,É M,Middle,97.6,100.6
5193,08,1,acetamidofluorene,Rat,Male,8 hr,10,É M,Middle,96.0,99.9
5193,08,2,acetamidofluorene,Rat,Male,8 hr,10,É M,Middle,97.2,100.3
5193,09,1,acetamidofluorene,Rat,Male,24 hr,10,É M,Middle,99.9,98.2
5193,09,2,acetamidofluorene,Rat,Male,24 hr,10,É M,Middle,100.9,99.0
5193,10,1,acetamidofluorene,Rat,Male,2 hr,50,É M,High,93.1,100.4
5193,10,2,acetamidofluorene,Rat,Male,2 hr,50,É M,High,100.4,100.8
5193,11,1,acetamidofluorene,Rat,Male,8 hr,50,É M,High,92.0,99.1
5193,11,2,acetamidofluorene,Rat,Male,8 hr,50,É M,High,98.3,100.3
5193,12,1,acetamidofluorene,Rat,Male,24 hr,50,É M,High,93.5,99.5
5193,12,2,acetamidofluorene,Rat,Male,24 hr,50,É M,High,99.2,100.9
5194,01,1,ticlopidine,Rat,Male,2 hr,0,É M,Control,98.7,100.0
5194,01,2,ticlopidine,Rat,Male,2 hr,0,É M,Control,101.3,100.0
5194,02,1,ticlopidine,Rat,Male,8 hr,0,É M,Control,103.9,99.8
5194,02,2,ticlopidine,Rat,Male,8 hr,0,É M,Control,96.1,100.2
5194,03,1,ticlopidine,Rat,Male,24 hr,0,É M,Control,97.5,99.5
5194,03,2,ticlopidine,Rat,Male,24 hr,0,É M,Control,102.5,100.5
5194,04,1,ticlopidine,Rat,Male,2 hr,2,É M,Low,95.8,100.2
5194,04,2,ticlopidine,Rat,Male,2 hr,2,É M,Low,100.7,100.4
5194,05,1,ticlopidine,Rat,Male,8 hr,2,É M,Low,98.4,99.1
5194,05,2,ticlopidine,Rat,Male,8 hr,2,É M,Low,104.3,99.8
5194,06,1,ticlopidine,Rat,Male,24 hr,2,É M,Low,100.3,100.5
5194,06,2,ticlopidine,Rat,Male,24 hr,2,É M,Low,101.2,100.7
5194,07,1,ticlopidine,Rat,Male,2 hr,12,É M,Middle,93.5,100.6
5194,07,2,ticlopidine,Rat,Male,2 hr,12,É M,Middle,100.2,100.6
5194,08,1,ticlopidine,Rat,Male,8 hr,12,É M,Middle,99.7,99.6
5194,08,2,ticlopidine,Rat,Male,8 hr,12,É M,Middle,100.6,100.7
5194,09,1,ticlopidine,Rat,Male,24 hr,12,É M,Middle,98.1,100.8
5194,09,2,ticlopidine,Rat,Male,24 hr,12,É M,Middle,99.9,100.5
5194,10,1,ticlopidine,Rat,Male,2 hr,60,É M,High,93.2,100.7
5194,10,2,ticlopidine,Rat,Male,2 hr,60,É M,High,98.8,100.9
5194,11,1,ticlopidine,Rat,Male,8 hr,60,É M,High,97.5,99.3
5194,11,2,ticlopidine,Rat,Male,8 hr,60,É M,High,97.2,99.5
5194,12,1,ticlopidine,Rat,Male,24 hr,60,É M,High,93.8,100.1
5194,12,2,ticlopidine,Rat,Male,24 hr,60,É M,High,97.6,98.5
5195,01,1,cycloheximide,Rat,Male,2 hr,0,É M,Control,96.7,99.7
5195,01,2,cycloheximide,Rat,Male,2 hr,0,É M,Control,103.3,100.3
5195,02,1,cycloheximide,Rat,Male,8 hr,0,É M,Control,99.0,99.9
5195,02,2,cycloheximide,Rat,Male,8 hr,0,É M,Control,101.0,100.1
5195,03,1,cycloheximide,Rat,Male,24 hr,0,É M,Control,96.7,99.9
5195,03,2,cycloheximide,Rat,Male,24 hr,0,É M,Control,103.3,100.1
5195,04,1,cycloheximide,Rat,Male,2 hr,4,É M,Low,102.4,99.3
5195,04,2,cycloheximide,Rat,Male,2 hr,4,É M,Low,102.2,100.6
5195,05,1,cycloheximide,Rat,Male,8 hr,4,É M,Low,101.7,98.9
5195,05,2,cycloheximide,Rat,Male,8 hr,4,É M,Low,105.4,99.8
5195,06,1,cycloheximide,Rat,Male,24 hr,4,É M,Low,95.3,98.0
5195,06,2,cycloheximide,Rat,Male,24 hr,4,É M,Low,95.9,98.8
5195,07,1,cycloheximide,Rat,Male,2 hr,20,É M,Middle,96.0,99.4
5195,07,2,cycloheximide,Rat,Male,2 hr,20,É M,Middle,103.3,99.9
5195,08,1,cycloheximide,Rat,Male,8 hr,20,É M,Middle,94.5,99.8
5195,08,2,cycloheximide,Rat,Male,8 hr,20,É M,Middle,101.9,98.4
5195,09,1,cycloheximide,Rat,Male,24 hr,20,É M,Middle,95.4,92.1
5195,09,2,cycloheximide,Rat,Male,24 hr,20,É M,Middle,93.7,93.7
5195,10,1,cycloheximide,Rat,Male,2 hr,100,É M,High,96.7,99.7
5195,10,2,cycloheximide,Rat,Male,2 hr,100,É M,High,102.0,100.2
5195,11,1,cycloheximide,Rat,Male,8 hr,100,É M,High,93.3,99.3
5195,11,2,cycloheximide,Rat,Male,8 hr,100,É M,High,103.4,98.9
5195,12,1,cycloheximide,Rat,Male,24 hr,100,É M,High,90.9,88.3
5195,12,2,cycloheximide,Rat,Male,24 hr,100,É M,High,91.3,90.9
5196,01,1,phorone,Rat,Male,2 hr,0,É M,Control,98.7,100.0
5196,01,2,phorone,Rat,Male,2 hr,0,É M,Control,101.3,100.0
5196,02,1,phorone,Rat,Male,8 hr,0,É M,Control,100.7,99.8
5196,02,2,phorone,Rat,Male,8 hr,0,É M,Control,99.3,100.2
5196,03,1,phorone,Rat,Male,24 hr,0,É M,Control,99.6,99.5
5196,03,2,phorone,Rat,Male,24 hr,0,É M,Control,100.4,100.5
5196,04,1,phorone,Rat,Male,2 hr,20,É M,Low,99.7,100.8
5196,04,2,phorone,Rat,Male,2 hr,20,É M,Low,98.5,100.9
5196,05,1,phorone,Rat,Male,8 hr,20,É M,Low,99.3,100.7
5196,05,2,phorone,Rat,Male,8 hr,20,É M,Low,102.8,100.8
5196,06,1,phorone,Rat,Male,24 hr,20,É M,Low,104.9,100.8
5196,06,2,phorone,Rat,Male,24 hr,20,É M,Low,101.4,100.8
5196,07,1,phorone,Rat,Male,2 hr,100,É M,Middle,93.0,100.3
5196,07,2,phorone,Rat,Male,2 hr,100,É M,Middle,97.9,101.1
5196,08,1,phorone,Rat,Male,8 hr,100,É M,Middle,95.0,100.5
5196,08,2,phorone,Rat,Male,8 hr,100,É M,Middle,99.3,101.1
5196,09,1,phorone,Rat,Male,24 hr,100,É M,Middle,96.9,101.3
5196,09,2,phorone,Rat,Male,24 hr,100,É M,Middle,101.1,101.3
5196,10,1,phorone,Rat,Male,2 hr,500,É M,High,97.5,100.9
5196,10,2,phorone,Rat,Male,2 hr,500,É M,High,97.5,100.9
5196,11,1,phorone,Rat,Male,8 hr,500,É M,High,91.4,100.4
5196,11,2,phorone,Rat,Male,8 hr,500,É M,High,92.1,100.3
5196,12,1,phorone,Rat,Male,24 hr,500,É M,High,89.9,100.0
5196,12,2,phorone,Rat,Male,24 hr,500,É M,High,96.5,99.2
5197,01,1,buthionine sulfoximine,Rat,Male,2 hr,0,É M,Control,100.3,100.0
5197,01,2,buthionine sulfoximine,Rat,Male,2 hr,0,É M,Control,99.7,100.0
5197,02,1,buthionine sulfoximine,Rat,Male,8 hr,0,É M,Control,99.9,99.9
5197,02,2,buthionine sulfoximine,Rat,Male,8 hr,0,É M,Control,100.1,100.1
5197,03,1,buthionine sulfoximine,Rat,Male,24 hr,0,É M,Control,99.1,99.9
5197,03,2,buthionine sulfoximine,Rat,Male,24 hr,0,É M,Control,100.9,100.1
5197,04,1,buthionine sulfoximine,Rat,Male,2 hr,400,É M,Low,96.9,99.4
5197,04,2,buthionine sulfoximine,Rat,Male,2 hr,400,É M,Low,99.8,99.7
5197,05,1,buthionine sulfoximine,Rat,Male,8 hr,400,É M,Low,94.4,99.8
5197,05,2,buthionine sulfoximine,Rat,Male,8 hr,400,É M,Low,103.7,99.5
5197,06,1,buthionine sulfoximine,Rat,Male,24 hr,400,É M,Low,104.3,100.1
