EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SINGLE_REPEAT_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,ALP(IU/L),TC(mg/dL),TG(mg/dL),PL(mg/dL),TBIL(mg/dL),DBIL(mg/dL),GLC(mg/dL),BUN(mg/dL),CRE(mg/dL),Na(meq/L),K(meq/L),Cl(meq/L),Ca(mg/dL),IP(mg/dL),TP(g/dL),RALB(g/dL),A/G,AST(IU/L),ALT(IU/L),LDH(IU/L),GTP(IU/L)
0449,04,2,TNFÉø,Single,24 hr,0,É g/kg,Control,2027.0,99.0,159.0,178.0,0.04,0.02,196.0,15.0,0.2,142.0,4.4,107.0,10.8,9.8,5.4,2.5,0.9,75.0,50.0,83.0,1.0
0449,04,3,TNFÉø,Single,24 hr,0,É g/kg,Control,1354.0,92.0,94.0,164.0,0.04,0.01,177.0,15.0,0.2,143.0,4.1,107.0,10.8,8.4,5.6,2.6,0.9,63.0,44.0,85.0,1.0
0449,04,4,TNFÉø,Single,24 hr,0,É g/kg,Control,1217.0,80.0,44.0,148.0,0.03,0.0,181.0,14.0,0.2,143.0,4.1,107.0,10.9,9.6,5.5,2.5,0.8,69.0,50.0,63.0,1.0
0449,04,5,TNFÉø,Single,24 hr,0,É g/kg,Control,1411.0,102.0,43.0,182.0,0.04,0.0,193.0,13.0,0.2,144.0,3.8,105.0,11.7,9.8,5.7,2.6,0.8,73.0,50.0,53.0,1.0
0449,05,1,TNFÉø,Single,3 hr,1,É g/kg,Low,1268.0,66.0,66.0,138.0,0.07,0.01,189.0,10.0,0.2,140.0,4.3,103.0,10.5,9.2,5.1,2.4,0.9,71.0,50.0,78.0,1.0
0449,05,2,TNFÉø,Single,3 hr,1,É g/kg,Low,1498.0,91.0,107.0,164.0,0.05,0.01,202.0,12.0,0.2,142.0,4.0,105.0,11.2,9.8,5.3,2.4,0.8,78.0,48.0,81.0,1.0
0449,05,3,TNFÉø,Single,3 hr,1,É g/kg,Low,1309.0,70.0,87.0,141.0,0.04,0.01,156.0,10.0,0.2,142.0,4.6,107.0,10.8,9.0,5.6,2.6,0.9,68.0,41.0,53.0,1.0
0449,05,4,TNFÉø,Single,3 hr,1,É g/kg,Low,1593.0,99.0,51.0,174.0,0.07,0.01,175.0,10.0,0.2,143.0,4.0,106.0,11.0,10.9,5.1,2.4,0.9,81.0,44.0,83.0,2.0
0449,05,5,TNFÉø,Single,3 hr,1,É g/kg,Low,1632.0,89.0,47.0,155.0,0.05,0.01,164.0,10.0,0.2,143.0,3.8,107.0,10.7,10.3,5.1,2.4,0.9,88.0,56.0,53.0,1.0
0449,06,1,TNFÉø,Single,6 hr,1,É g/kg,Low,1194.0,83.0,34.0,141.0,0.06,0.01,179.0,8.0,0.2,143.0,3.5,103.0,10.6,9.2,5.2,2.4,0.9,70.0,39.0,45.0,1.0
0449,06,2,TNFÉø,Single,6 hr,1,É g/kg,Low,1477.0,79.0,31.0,132.0,0.05,0.0,177.0,8.0,0.2,144.0,3.7,106.0,10.9,9.6,5.4,2.5,0.9,65.0,30.0,66.0,1.0
0449,06,3,TNFÉø,Single,6 hr,1,É g/kg,Low,960.0,78.0,41.0,132.0,0.07,0.01,183.0,7.0,0.1,143.0,3.6,105.0,10.8,10.1,5.2,2.4,0.9,71.0,38.0,69.0,1.0
0449,06,4,TNFÉø,Single,6 hr,1,É g/kg,Low,1922.0,78.0,26.0,140.0,0.07,0.01,152.0,7.0,0.2,143.0,4.0,107.0,10.6,10.4,5.3,2.4,0.8,70.0,41.0,84.0,2.0
0449,06,5,TNFÉø,Single,6 hr,1,É g/kg,Low,1275.0,84.0,26.0,154.0,0.05,0.0,166.0,9.0,0.2,144.0,3.8,105.0,10.9,10.5,5.6,2.6,0.9,69.0,34.0,82.0,1.0
0449,07,1,TNFÉø,Single,9 hr,1,É g/kg,Low,1884.0,80.0,38.0,146.0,0.07,0.01,160.0,8.0,0.2,142.0,4.0,107.0,10.3,10.2,5.4,2.5,0.9,75.0,48.0,44.0,1.0
0449,07,2,TNFÉø,Single,9 hr,1,É g/kg,Low,1435.0,84.0,42.0,151.0,0.06,0.01,192.0,9.0,0.2,144.0,3.8,105.0,10.7,10.3,5.2,2.4,0.9,67.0,31.0,55.0,1.0
0449,07,3,TNFÉø,Single,9 hr,1,É g/kg,Low,1548.0,67.0,52.0,126.0,0.06,0.01,155.0,9.0,0.1,142.0,3.6,107.0,10.6,10.3,5.4,2.5,0.9,69.0,35.0,41.0,1.0
0449,07,4,TNFÉø,Single,9 hr,1,É g/kg,Low,1585.0,89.0,27.0,156.0,0.07,0.01,165.0,7.0,0.2,142.0,3.7,103.0,10.9,11.7,5.5,2.6,0.9,79.0,44.0,49.0,1.0
0449,07,5,TNFÉø,Single,9 hr,1,É g/kg,Low,1319.0,100.0,39.0,192.0,0.07,0.0,176.0,8.0,0.2,142.0,3.6,104.0,10.6,9.8,5.4,2.5,0.9,67.0,36.0,50.0,1.0
0449,08,1,TNFÉø,Single,24 hr,1,É g/kg,Low,2130.0,71.0,81.0,143.0,0.04,0.01,196.0,16.0,0.2,142.0,4.2,105.0,11.2,8.4,5.9,2.7,0.8,75.0,43.0,99.0,1.0
0449,08,2,TNFÉø,Single,24 hr,1,É g/kg,Low,1573.0,75.0,73.0,147.0,0.05,0.01,173.0,16.0,0.2,143.0,4.6,105.0,11.2,8.5,5.7,2.6,0.8,66.0,38.0,76.0,1.0
0449,08,3,TNFÉø,Single,24 hr,1,É g/kg,Low,1787.0,98.0,112.0,180.0,0.04,0.01,191.0,17.0,0.2,141.0,4.9,106.0,11.3,8.4,5.9,2.7,0.8,63.0,45.0,115.0,1.0
0449,08,4,TNFÉø,Single,24 hr,1,É g/kg,Low,1808.0,81.0,84.0,162.0,0.03,0.0,189.0,12.0,0.2,142.0,4.5,106.0,11.1,8.9,5.5,2.6,0.9,80.0,52.0,83.0,1.0
0449,08,5,TNFÉø,Single,24 hr,1,É g/kg,Low,1786.0,84.0,51.0,161.0,0.05,0.01,178.0,16.0,0.2,143.0,4.1,108.0,11.7,9.4,5.9,2.7,0.8,70.0,38.0,59.0,1.0
0449,09,1,TNFÉø,Single,3 hr,3,É g/kg,Middle,1946.0,83.0,41.0,140.0,0.06,0.01,172.0,12.0,0.2,140.0,4.3,104.0,10.6,7.7,5.5,2.5,0.8,68.0,38.0,59.0,2.0
0449,09,2,TNFÉø,Single,3 hr,3,É g/kg,Middle,1551.0,63.0,39.0,120.0,0.05,0.01,181.0,10.0,0.2,141.0,4.2,104.0,10.8,9.7,5.2,2.4,0.9,76.0,59.0,64.0,1.0
0449,09,3,TNFÉø,Single,3 hr,3,É g/kg,Middle,1090.0,73.0,71.0,141.0,0.05,0.01,156.0,11.0,0.2,143.0,4.2,105.0,11.1,9.5,5.3,2.5,0.9,70.0,48.0,69.0,1.0
0449,09,4,TNFÉø,Single,3 hr,3,É g/kg,Middle,1192.0,76.0,88.0,147.0,0.05,0.01,154.0,10.0,0.2,142.0,4.4,106.0,10.8,9.1,5.3,2.5,0.9,86.0,47.0,75.0,1.0
0449,09,5,TNFÉø,Single,3 hr,3,É g/kg,Middle,1623.0,70.0,70.0,137.0,0.05,0.01,148.0,11.0,0.2,142.0,4.4,105.0,10.6,10.0,5.0,2.4,0.9,79.0,46.0,73.0,2.0
0449,10,1,TNFÉø,Single,6 hr,3,É g/kg,Middle,1383.0,102.0,32.0,167.0,0.05,0.0,174.0,8.0,0.2,142.0,3.5,103.0,10.6,9.5,5.6,2.6,0.9,63.0,37.0,50.0,1.0
0449,10,2,TNFÉø,Single,6 hr,3,É g/kg,Middle,1095.0,68.0,27.0,116.0,0.06,0.01,164.0,9.0,0.2,144.0,3.5,106.0,10.9,9.9,5.3,2.5,0.9,66.0,33.0,83.0,1.0
0449,10,3,TNFÉø,Single,6 hr,3,É g/kg,Middle,1185.0,85.0,28.0,157.0,0.06,0.01,183.0,8.0,0.1,142.0,3.9,106.0,10.7,10.3,5.2,2.4,0.9,62.0,38.0,77.0,1.0
0449,10,4,TNFÉø,Single,6 hr,3,É g/kg,Middle,1024.0,84.0,26.0,150.0,0.07,0.01,161.0,9.0,0.2,144.0,4.0,107.0,10.6,10.4,5.5,2.5,0.8,67.0,45.0,95.0,1.0
0449,10,5,TNFÉø,Single,6 hr,3,É g/kg,Middle,1091.0,83.0,23.0,148.0,0.06,0.01,170.0,9.0,0.2,145.0,3.6,106.0,10.9,11.0,5.5,2.5,0.8,71.0,46.0,59.0,1.0
0449,11,1,TNFÉø,Single,9 hr,3,É g/kg,Middle,851.0,98.0,39.0,171.0,0.06,0.0,184.0,10.0,0.2,142.0,4.3,105.0,10.9,8.8,5.5,2.5,0.8,67.0,33.0,47.0,1.0
0449,11,2,TNFÉø,Single,9 hr,3,É g/kg,Middle,1858.0,81.0,18.0,131.0,0.05,0.01,156.0,9.0,0.1,142.0,3.9,107.0,10.4,9.4,5.2,2.4,0.9,85.0,43.0,54.0,0.0
0449,11,3,TNFÉø,Single,9 hr,3,É g/kg,Middle,1096.0,94.0,29.0,159.0,0.07,0.01,157.0,7.0,0.2,140.0,4.3,104.0,10.8,10.1,5.3,2.5,0.9,68.0,37.0,42.0,1.0
0449,11,4,TNFÉø,Single,9 hr,3,É g/kg,Middle,1511.0,91.0,23.0,150.0,0.07,0.0,143.0,7.0,0.2,144.0,3.8,107.0,10.4,10.2,5.2,2.4,0.9,73.0,36.0,50.0,1.0
0449,11,5,TNFÉø,Single,9 hr,3,É g/kg,Middle,1191.0,99.0,17.0,166.0,0.06,0.0,155.0,5.0,0.2,142.0,3.8,105.0,10.7,9.2,5.5,2.6,0.9,64.0,33.0,40.0,2.0
0449,12,1,TNFÉø,Single,24 hr,3,É g/kg,Middle,2061.0,82.0,110.0,160.0,0.05,0.02,184.0,18.0,0.2,142.0,4.0,105.0,11.2,7.7,5.7,2.6,0.8,65.0,45.0,90.0,1.0
0449,12,2,TNFÉø,Single,24 hr,3,É g/kg,Middle,1413.0,82.0,64.0,155.0,0.04,0.01,175.0,14.0,0.2,143.0,4.4,108.0,10.9,8.6,5.5,2.5,0.8,71.0,45.0,68.0,1.0
0449,12,3,TNFÉø,Single,24 hr,3,É g/kg,Middle,1389.0,77.0,107.0,160.0,0.04,0.01,192.0,15.0,0.2,143.0,4.0,106.0,11.2,8.5,5.5,2.6,0.9,68.0,43.0,75.0,1.0
0449,12,4,TNFÉø,Single,24 hr,3,É g/kg,Middle,1767.0,91.0,90.0,165.0,0.05,0.01,173.0,16.0,0.2,142.0,4.6,108.0,11.1,8.1,5.8,2.7,0.9,70.0,32.0,68.0,1.0
0449,12,5,TNFÉø,Single,24 hr,3,É g/kg,Middle,1701.0,70.0,33.0,135.0,0.03,0.0,165.0,19.0,0.2,142.0,4.5,107.0,11.1,9.7,5.8,2.7,0.9,82.0,49.0,72.0,1.0
0449,13,1,TNFÉø,Single,3 hr,10,É g/kg,High,1463.0,58.0,24.0,113.0,0.07,0.01,171.0,12.0,0.2,142.0,4.1,105.0,10.7,8.5,5.3,2.5,0.9,76.0,43.0,74.0,2.0
0449,13,2,TNFÉø,Single,3 hr,10,É g/kg,High,1159.0,76.0,30.0,139.0,0.06,0.01,151.0,9.0,0.2,144.0,4.1,108.0,10.7,9.2,5.2,2.4,0.9,67.0,36.0,54.0,1.0
0449,13,3,TNFÉø,Single,3 hr,10,É g/kg,High,1439.0,80.0,72.0,146.0,0.06,0.01,184.0,11.0,0.2,142.0,3.3,106.0,10.8,10.3,5.3,2.4,0.8,78.0,46.0,89.0,1.0
0449,13,4,TNFÉø,Single,3 hr,10,É g/kg,High,1433.0,78.0,77.0,141.0,0.06,0.01,153.0,9.0,0.2,142.0,4.0,106.0,10.3,9.3,5.1,2.4,0.9,84.0,41.0,59.0,1.0
0449,13,5,TNFÉø,Single,3 hr,10,É g/kg,High,1042.0,97.0,49.0,167.0,0.06,0.01,176.0,11.0,0.2,142.0,4.3,104.0,11.2,11.7,5.3,2.5,0.9,91.0,52.0,79.0,1.0
0449,14,1,TNFÉø,Single,6 hr,10,É g/kg,High,1540.0,89.0,33.0,149.0,0.05,0.0,172.0,8.0,0.1,143.0,3.8,104.0,10.4,9.0,5.3,2.4,0.8,66.0,38.0,68.0,1.0
0449,14,2,TNFÉø,Single,6 hr,10,É g/kg,High,1491.0,96.0,44.0,167.0,0.06,0.01,166.0,9.0,0.2,144.0,3.7,106.0,11.0,9.1,5.3,2.5,0.9,77.0,43.0,48.0,1.0
0449,14,3,TNFÉø,Single,6 hr,10,É g/kg,High,1619.0,89.0,72.0,162.0,0.07,0.01,174.0,9.0,0.2,144.0,3.7,106.0,10.9,10.3,5.3,2.4,0.8,77.0,37.0,82.0,2.0
0449,14,4,TNFÉø,Single,6 hr,10,É g/kg,High,1221.0,90.0,20.0,163.0,0.06,0.01,159.0,8.0,0.1,141.0,4.0,105.0,10.7,10.9,5.4,2.5,0.9,67.0,33.0,72.0,2.0
0449,14,5,TNFÉø,Single,6 hr,10,É g/kg,High,1242.0,95.0,32.0,170.0,0.06,0.01,183.0,9.0,0.2,144.0,3.7,106.0,11.1,9.8,5.7,2.6,0.8,78.0,37.0,66.0,1.0
0449,15,1,TNFÉø,Single,9 hr,10,É g/kg,High,1130.0,103.0,26.0,172.0,0.05,0.0,169.0,6.0,0.2,141.0,4.0,105.0,10.7,9.9,5.5,2.5,0.8,75.0,39.0,67.0,1.0
0449,15,2,TNFÉø,Single,9 hr,10,É g/kg,High,1371.0,110.0,20.0,178.0,0.08,0.01,179.0,7.0,0.2,142.0,3.3,102.0,11.2,10.2,5.5,2.6,0.9,55.0,28.0,44.0,2.0
0449,15,3,TNFÉø,Single,9 hr,10,É g/kg,High,1067.0,98.0,27.0,168.0,0.07,0.01,171.0,8.0,0.2,143.0,4.1,105.0,11.1,10.0,5.7,2.6,0.8,62.0,34.0,58.0,2.0
0449,15,4,TNFÉø,Single,9 hr,10,É g/kg,High,1034.0,105.0,17.0,165.0,0.07,0.0,152.0,7.0,0.2,140.0,4.0,104.0,10.7,10.7,5.5,2.5,0.8,59.0,29.0,44.0,1.0
0449,15,5,TNFÉø,Single,9 hr,10,É g/kg,High,1270.0,67.0,21.0,113.0,0.05,0.0,165.0,8.0,0.1,142.0,4.0,106.0,10.4,10.4,5.4,2.5,0.9,63.0,33.0,63.0,1.0
0449,16,1,TNFÉø,Single,24 hr,10,É g/kg,High,1735.0,78.0,74.0,152.0,0.04,0.01,205.0,17.0,0.2,143.0,4.4,108.0,11.3,8.5,5.7,2.6,0.8,73.0,52.0,119.0,1.0
0449,16,2,TNFÉø,Single,24 hr,10,É g/kg,High,1330.0,100.0,113.0,180.0,0.05,0.02,195.0,15.0,0.2,140.0,4.3,105.0,10.8,7.9,5.8,2.6,0.8,61.0,49.0,83.0,1.0
0449,16,3,TNFÉø,Single,24 hr,10,É g/kg,High,1417.0,78.0,85.0,150.0,0.03,0.01,197.0,17.0,0.2,143.0,4.4,107.0,11.3,9.3,5.7,2.6,0.8,66.0,40.0,123.0,1.0
0449,16,4,TNFÉø,Single,24 hr,10,É g/kg,High,1364.0,103.0,82.0,175.0,0.04,0.01,174.0,15.0,0.2,141.0,4.4,106.0,11.1,7.9,5.8,2.7,0.9,68.0,50.0,70.0,1.0
0449,16,5,TNFÉø,Single,24 hr,10,É g/kg,High,1982.0,59.0,27.0,123.0,0.05,0.01,179.0,13.0,0.2,144.0,4.4,107.0,11.2,10.8,5.3,2.5,0.9,80.0,48.0,73.0,1.0
0450,01,1,ranitidine,Single,3 hr,0,mg/kg,Control,938.0,80.0,43.0,139.0,0.12,0.06,186.0,12.0,0.4,139.0,4.0,103.0,10.7,7.5,5.1,3.1,1.5,71.0,38.0,120.0,1.0
0450,01,2,ranitidine,Single,3 hr,0,mg/kg,Control,800.0,60.0,56.0,117.0,0.14,0.08,179.0,9.0,0.4,141.0,3.8,103.0,10.9,7.3,5.2,3.3,1.7,74.0,42.0,128.0,1.0
0450,01,3,ranitidine,Single,3 hr,0,mg/kg,Control,1296.0,84.0,66.0,147.0,0.13,0.07,185.0,12.0,0.4,141.0,3.6,103.0,10.7,9.1,5.4,3.2,1.5,69.0,37.0,94.0,1.0
0450,01,4,ranitidine,Single,3 hr,0,mg/kg,Control,1347.0,73.0,53.0,138.0,0.12,0.07,187.0,13.0,0.4,142.0,4.0,103.0,10.9,9.1,5.5,3.2,1.4,78.0,36.0,200.0,1.0
0450,01,5,ranitidine,Single,3 hr,0,mg/kg,Control,914.0,79.0,36.0,143.0,0.12,0.06,204.0,8.0,0.4,141.0,3.6,103.0,10.7,9.2,5.4,3.5,1.8,59.0,29.0,110.0,1.0
0450,02,1,ranitidine,Single,6 hr,0,mg/kg,Control,813.0,91.0,71.0,161.0,0.14,0.07,198.0,12.0,0.4,139.0,4.4,102.0,10.7,8.5,5.5,3.5,1.8,59.0,34.0,117.0,0.0
0450,02,2,ranitidine,Single,6 hr,0,mg/kg,Control,786.0,74.0,99.0,145.0,0.13,0.06,178.0,9.0,0.3,141.0,4.2,104.0,10.7,8.6,5.2,3.3,1.7,54.0,23.0,108.0,1.0
0450,02,3,ranitidine,Single,6 hr,0,mg/kg,Control,813.0,93.0,48.0,147.0,0.12,0.07,200.0,10.0,0.4,140.0,3.7,102.0,10.9,8.8,5.6,3.3,1.4,61.0,36.0,101.0,1.0
0450,02,4,ranitidine,Single,6 hr,0,mg/kg,Control,719.0,75.0,32.0,136.0,0.12,0.06,203.0,11.0,0.4,141.0,3.6,104.0,10.7,8.5,5.2,3.2,1.6,75.0,41.0,131.0,1.0
0450,02,5,ranitidine,Single,6 hr,0,mg/kg,Control,1068.0,88.0,27.0,141.0,0.12,0.07,197.0,9.0,0.4,140.0,3.8,102.0,10.5,8.7,5.4,3.5,1.8,74.0,42.0,98.0,2.0
0450,03,1,ranitidine,Single,9 hr,0,mg/kg,Control,828.0,69.0,35.0,127.0,0.12,0.07,237.0,12.0,0.4,141.0,4.0,103.0,10.7,8.8,5.6,3.5,1.7,60.0,31.0,118.0,2.0
0450,03,2,ranitidine,Single,9 hr,0,mg/kg,Control,768.0,74.0,32.0,123.0,0.13,0.07,177.0,9.0,0.4,141.0,4.0,104.0,10.5,8.0,5.3,3.2,1.5,69.0,36.0,133.0,1.0
0450,03,3,ranitidine,Single,9 hr,0,mg/kg,Control,880.0,93.0,43.0,168.0,0.12,0.06,205.0,12.0,0.3,141.0,3.8,102.0,10.5,8.4,5.7,3.6,1.7,53.0,24.0,81.0,1.0
0450,03,4,ranitidine,Single,9 hr,0,mg/kg,Control,789.0,73.0,17.0,120.0,0.14,0.07,235.0,9.0,0.4,140.0,4.0,103.0,10.5,9.5,5.6,3.6,1.8,69.0,31.0,176.0,1.0
0450,03,5,ranitidine,Single,9 hr,0,mg/kg,Control,654.0,75.0,17.0,132.0,0.11,0.06,200.0,8.0,0.3,143.0,3.5,104.0,10.3,7.9,5.5,3.2,1.4,63.0,27.0,106.0,1.0
0450,04,1,ranitidine,Single,24 hr,0,mg/kg,Control,845.0,79.0,130.0,162.0,0.19,0.14,199.0,18.0,0.4,140.0,4.2,102.0,10.9,7.5,5.8,3.5,1.5,60.0,41.0,111.0,0.0
0450,04,2,ranitidine,Single,24 hr,0,mg/kg,Control,921.0,101.0,96.0,177.0,0.16,0.11,193.0,17.0,0.4,140.0,3.8,102.0,10.7,6.8,5.7,3.4,1.5,63.0,42.0,117.0,1.0
0450,04,3,ranitidine,Single,24 hr,0,mg/kg,Control,958.0,69.0,85.0,140.0,0.14,0.08,189.0,18.0,0.4,141.0,4.3,103.0,10.9,8.0,5.6,3.5,1.7,63.0,41.0,121.0,2.0
0450,04,4,ranitidine,Single,24 hr,0,mg/kg,Control,841.0,75.0,47.0,136.0,0.13,0.07,187.0,14.0,0.4,141.0,4.0,103.0,10.8,7.8,5.7,3.5,1.6,61.0,33.0,158.0,1.0
0450,04,5,ranitidine,Single,24 hr,0,mg/kg,Control,797.0,62.0,35.0,129.0,0.12,0.07,183.0,13.0,0.4,141.0,4.0,102.0,10.5,8.4,5.5,3.5,1.8,66.0,37.0,98.0,1.0
0450,05,1,ranitidine,Single,3 hr,100,mg/kg,Low,1306.0,63.0,79.0,125.0,0.14,0.08,200.0,13.0,0.4,140.0,3.7,103.0,10.5,8.4,5.4,3.1,1.3,72.0,46.0,157.0,2.0
0450,05,2,ranitidine,Single,3 hr,100,mg/kg,Low,877.0,70.0,56.0,130.0,0.12,0.07,195.0,11.0,0.4,141.0,3.4,105.0,10.7,8.3,5.5,3.4,1.6,76.0,38.0,184.0,1.0
0450,05,3,ranitidine,Single,3 hr,100,mg/kg,Low,1032.0,76.0,66.0,137.0,0.14,0.07,179.0,10.0,0.4,143.0,3.6,105.0,10.7,8.8,5.6,3.5,1.7,62.0,34.0,114.0,1.0
0450,05,4,ranitidine,Single,3 hr,100,mg/kg,Low,1375.0,75.0,48.0,145.0,0.15,0.08,183.0,12.0,0.3,141.0,4.1,104.0,10.5,9.1,5.7,3.6,1.7,62.0,34.0,203.0,1.0
0450,05,5,ranitidine,Single,3 hr,100,mg/kg,Low,823.0,82.0,38.0,152.0,0.13,0.09,196.0,11.0,0.4,140.0,3.8,102.0,11.0,9.0,5.7,3.4,1.5,61.0,39.0,107.0,1.0
0450,06,1,ranitidine,Single,6 hr,100,mg/kg,Low,670.0,73.0,45.0,134.0,0.14,0.07,204.0,9.0,0.4,140.0,3.8,104.0,10.1,8.1,5.0,3.3,1.9,65.0,33.0,97.0,1.0
0450,06,2,ranitidine,Single,6 hr,100,mg/kg,Low,1065.0,61.0,100.0,127.0,0.13,0.09,194.0,10.0,0.4,140.0,3.9,105.0,10.7,8.2,5.5,3.4,1.6,69.0,32.0,233.0,1.0
0450,06,3,ranitidine,Single,6 hr,100,mg/kg,Low,703.0,81.0,31.0,137.0,0.13,0.07,183.0,9.0,0.4,140.0,4.1,102.0,10.7,8.9,5.4,3.3,1.6,68.0,40.0,104.0,2.0
0450,06,4,ranitidine,Single,6 hr,100,mg/kg,Low,1307.0,67.0,32.0,113.0,0.15,0.06,207.0,11.0,0.4,141.0,3.7,103.0,10.4,8.8,5.5,3.3,1.5,62.0,28.0,228.0,2.0
0450,06,5,ranitidine,Single,6 hr,100,mg/kg,Low,902.0,83.0,56.0,160.0,0.14,0.08,202.0,9.0,0.4,141.0,3.6,103.0,10.5,9.2,5.5,3.5,1.8,68.0,37.0,182.0,1.0
0450,07,1,ranitidine,Single,9 hr,100,mg/kg,Low,954.0,86.0,37.0,142.0,0.11,0.06,198.0,11.0,0.3,141.0,3.5,103.0,10.2,8.7,5.3,3.3,1.6,60.0,28.0,102.0,2.0
0450,07,2,ranitidine,Single,9 hr,100,mg/kg,Low,745.0,73.0,26.0,131.0,0.13,0.06,204.0,13.0,0.3,140.0,3.7,103.0,10.2,7.6,5.1,3.1,1.5,79.0,35.0,172.0,2.0
0450,07,3,ranitidine,Single,9 hr,100,mg/kg,Low,884.0,76.0,14.0,131.0,0.12,0.06,183.0,9.0,0.3,139.0,3.7,102.0,10.6,8.9,5.2,3.3,1.7,70.0,31.0,91.0,1.0
0450,07,4,ranitidine,Single,9 hr,100,mg/kg,Low,807.0,79.0,16.0,131.0,0.13,0.07,185.0,8.0,0.3,141.0,3.7,106.0,10.4,8.8,5.2,3.4,1.9,68.0,36.0,268.0,1.0
0450,07,5,ranitidine,Single,9 hr,100,mg/kg,Low,789.0,79.0,18.0,128.0,0.1,0.06,201.0,9.0,0.3,141.0,3.3,103.0,10.2,8.1,5.6,3.3,1.4,63.0,31.0,89.0,1.0
0450,08,1,ranitidine,Single,24 hr,100,mg/kg,Low,814.0,62.0,82.0,139.0,0.14,0.09,200.0,17.0,0.4,140.0,4.3,101.0,10.9,8.2,5.3,3.3,1.6,80.0,40.0,165.0,1.0
0450,08,2,ranitidine,Single,24 hr,100,mg/kg,Low,1010.0,73.0,129.0,149.0,0.19,0.13,176.0,17.0,0.4,141.0,4.0,103.0,10.7,7.0,5.6,3.5,1.7,68.0,35.0,165.0,1.0
0450,08,3,ranitidine,Single,24 hr,100,mg/kg,Low,1060.0,71.0,145.0,155.0,0.13,0.08,196.0,12.0,0.4,139.0,4.1,102.0,11.0,7.8,5.6,3.2,1.3,55.0,30.0,107.0,1.0
0450,08,4,ranitidine,Single,24 hr,100,mg/kg,Low,788.0,71.0,62.0,132.0,0.13,0.07,208.0,13.0,0.4,141.0,3.7,103.0,10.5,7.6,5.3,3.2,1.5,60.0,29.0,193.0,1.0
0450,08,5,ranitidine,Single,24 hr,100,mg/kg,Low,987.0,77.0,32.0,139.0,0.1,0.06,203.0,13.0,0.4,140.0,3.8,102.0,10.8,7.2,5.5,3.3,1.5,65.0,35.0,109.0,1.0
0450,09,1,ranitidine,Single,3 hr,300,mg/kg,Middle,840.0,76.0,49.0,140.0,0.11,0.06,190.0,9.0,0.4,141.0,4.0,104.0,10.6,8.0,5.3,3.2,1.5,62.0,33.0,108.0,1.0
0450,09,2,ranitidine,Single,3 hr,300,mg/kg,Middle,973.0,75.0,65.0,148.0,0.15,0.08,188.0,11.0,0.4,142.0,4.3,105.0,10.9,8.3,5.5,3.6,1.9,69.0,36.0,252.0,1.0
0450,09,3,ranitidine,Single,3 hr,300,mg/kg,Middle,814.0,75.0,72.0,148.0,0.13,0.08,195.0,10.0,0.3,141.0,3.6,103.0,10.9,8.6,5.5,3.4,1.6,60.0,31.0,99.0,0.0
0450,09,4,ranitidine,Single,3 hr,300,mg/kg,Middle,1207.0,73.0,23.0,137.0,0.13,0.06,206.0,9.0,0.4,143.0,3.9,104.0,10.4,9.0,5.6,3.5,1.7,63.0,36.0,110.0,1.0
0450,09,5,ranitidine,Single,3 hr,300,mg/kg,Middle,1167.0,72.0,31.0,133.0,0.12,0.07,199.0,12.0,0.4,141.0,3.3,103.0,10.5,8.0,5.4,3.3,1.6,65.0,36.0,139.0,1.0
0450,10,1,ranitidine,Single,6 hr,300,mg/kg,Middle,1037.0,74.0,52.0,130.0,0.14,0.08,193.0,10.0,0.4,140.0,3.9,106.0,10.7,8.4,5.3,3.4,1.8,65.0,35.0,93.0,1.0
0450,10,2,ranitidine,Single,6 hr,300,mg/kg,Middle,736.0,67.0,57.0,134.0,0.14,0.06,202.0,8.0,0.4,141.0,3.6,104.0,10.5,8.4,5.5,3.4,1.6,75.0,40.0,99.0,2.0
0450,10,3,ranitidine,Single,6 hr,300,mg/kg,Middle,1313.0,63.0,57.0,128.0,0.11,0.05,185.0,11.0,0.3,141.0,4.0,103.0,10.6,8.6,5.4,3.1,1.3,73.0,39.0,99.0,1.0
0450,10,4,ranitidine,Single,6 hr,300,mg/kg,Middle,763.0,66.0,34.0,125.0,0.12,0.06,207.0,7.0,0.4,139.0,3.9,101.0,10.3,8.8,5.3,3.2,1.5,64.0,34.0,104.0,2.0
0450,10,5,ranitidine,Single,6 hr,300,mg/kg,Middle,745.0,76.0,16.0,129.0,0.12,0.05,180.0,6.0,0.3,141.0,3.4,104.0,10.0,8.2,5.5,3.4,1.6,71.0,35.0,162.0,1.0
0450,11,1,ranitidine,Single,9 hr,300,mg/kg,Middle,623.0,79.0,88.0,153.0,0.14,0.07,193.0,9.0,0.4,142.0,3.8,104.0,10.5,8.1,5.4,3.4,1.7,66.0,28.0,93.0,2.0
0450,11,2,ranitidine,Single,9 hr,300,mg/kg,Middle,785.0,67.0,39.0,131.0,0.12,0.06,209.0,9.0,0.3,143.0,3.3,104.0,10.7,8.4,5.9,3.4,1.4,58.0,31.0,213.0,2.0
